1990,0.00199,2169.88
2000,0.002,2169.821
2010,0.00201,2169.771
2020,0.00202,2169.72
2030,0.00203,2169.674
2040,0.00204,2169.621
2050,0.00205,2170.114
2060,0.00206,2169.706
2070,0.00207,2169.704
2080,0.00208,2169.384
2090,0.00209,2169.507
2100,0.0021,2169.701
2110,0.00211,2169.232
2120,0.00212,2169.129
2130,0.00213,2169.016
2140,0.00214,2169.016
2150,0.00215,2168.697
2160,0.00216,2168.703
2170,0.00217,2168.718
2180,0.00218,2169.08
2190,0.00219,2168.979
2200,0.0022,2169.058
2210,0.00221,2169.564
2220,0.00222,2169.248
2230,0.00223,2169.281
2240,0.00224,2169.225
2250,0.00225,2168.903
2260,0.00226,2169.161
2270,0.00227,2168.782
2280,0.00228,2168.38
2290,0.00229,2167.51
2300,0.0023,2166.516
2310,0.00231,2165.343
2320,0.00232,2163.551
2330,0.00233,2161.694
2340,0.00234,2159.447
2350,0.00235,2156.847
2360,0.00236,2153.751
2370,0.00237,2150.365
2380,0.00238,2146.026
2390,0.00239,2140.612
2400,0.0024,2136.446
2410,0.00241,2132.413
2420,0.00242,2127.08
2430,0.002466,2104.625
2440,0.002566,2053.408
2450,0.002666,2003.253
2460,0.002766,1958.909
2470,0.002866,1916.455
2480,0.002966,1880.011
2490,0.003066,1849.005
2500,0.003166,1844.647
2510,0.003266,1843.513
2520,0.003366,1843.2
2530,0.003466,1842.419
2540,0.003566,1841.727
2550,0.003666,1841.669
2560,0.003766,1842.878
2570,0.003866,1843.598
2580,0.003966,1844.001
2590,0.004066,1844.407
2600,0.004166,1844.809
2610,0.004266,1845.178
2620,0.004366,1845.469
2630,0.004466,1845.714
2640,0.004566,1772.302
2650,0.004666,1605.208
2660,0.004766,1471.397
2670,0.004866,299.9315
2680,0.004966,299.309
2690,0.005066,298.4858
2700,0.005166,297.5648
2710,0.005266,296.5778
2720,0.005366,295.5628
2730,0.005466,294.5474
2740,0.005746,291.875
2750,0.006746,284.9169
2760,0.007746,279.8925
2770,0.008746,299.1771
2780,0.009746,300.1612
2790,0.010746,301.513
2800,0.011746,301.7799
2810,0.012746,310.5297
2820,0.013746,345.6061
2830,0.014746,299.3522
2840,0.015746,297.1615
2850,0.016746,296.6632
2860,0.017746,297.6691
2870,0.018746,299.7737
2880,0.019746,300.1603
2890,0.020746,300.2542
2900,0.021746,300.3244
2910,0.022746,307.7162
2920,0.023746,347.1916
2930,0.024746,299.7812
2940,0.025746,298.9034
2950,0.026746,298.8148
2960,0.027746,299.013
2970,0.028746,299.5988
2980,0.029746,300.0505
2990,0.030746,300.1258
3000,0.031746,300.1627
3010,0.032746,301.4457
3020,0.033746,320.352
3030,0.034746,345.0255
3040,0.035746,299.7513
3050,0.036746,299.4925
3060,0.037746,299.4854
3070,0.038746,299.541
3080,0.039746,299.8269
3090,0.040746,300.026
3100,0.041746,300.0601
3110,0.042746,300.0873
3120,0.043746,300.8921
3130,0.044746,308.9837
3140,0.045746,321.0119
3150,0.046746,299.9058
3160,0.047746,299.7251
3170,0.048746,299.7084
3180,0.049746,299.7342
3190,0.050746,299.8857
3200,0.051746,300.0135
